Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Center Director,canonical_Neighborhood,canonical_Address,canonical_Column,canonical_Eearly Head Start Fund,canonical_Funded Enrollment,canonical_Website,canonical_Program Name,canonical_Site name,canonical_Zip,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Source,canonical_Number per Site EHS,canonical_Executive Director,canonical_Length of Day,canonical_Fax,canonical_Phone,canonical_Column2,canonical_Director,canonical_Email Address,canonical_ECE Available Programs,canonical_Program Option,canonical_Id,canonical_Head Start Fund,canonical_NAEYC Program Id,canonical_CC fund,canonical_Agency,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Number per Site HS,canonical_Progmod 
309,1.0,1579,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS SONGHAI LEARNING INSTITUTE,11725 S PERRY AVE ,60628,5355547,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST PULLMAN,,,,,Ms. Taliva A. Tillman,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'west pullman',b'11725 s. perry ave',b'',b'ms. taliva a. tillman',b'chicago public schools',b'no',b'head start',b'songhai',b'60628',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5355547',b'',b'',b'',b'paula cottone',b'west pullman',b'2073',b'',b'',b'yes',b'',b'',b'kathy farr',b'',b'no'
345,1.0,1580,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS SPENCER MATH AND SCIENCE ACADEMY,214 N LAVERGNE ,60644,5346150,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Mr. Shawn L.  Jackson,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'austin',b'214 n. lavergne',b'',b'mr. shawn l. jackson',b'chicago public schools',b'no',b'head start',b'spencer',b'60644',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5346150',b'',b'',b'',b'paula cottone',b'austin',b'2784',b'',b'',b'yes',b'',b'',b'mr. shawn l. jackson',b'',b'no'
428,1.0,1581,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STAGG, AMOS A.",7424 S MORGAN ST ,60621,5353565,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Ruth A. Miller,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'englewood',b'7424 s. morgan st.',b'',b'ms. ruth a. miller',b'chicago public schools',b'no',b'head start',b'stagg',b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5353565',b'',b'',b'',b'paula cottone',b'englewood',b'2075',b'',b'',b'yes',b'',b'',b'ms. ruth a. miller',b'',b'no'
397,1.0,1582,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STEWART, GRAEME",4525 N KENMORE ,60640,5342640,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Ms. Patricia A.  Turner,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'uptown',b'4525 n. kenmore',b'',b'ms. patricia a. turner',b'chicago public schools',b'no',b'head start',b'stewart',b'60640',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5342640',b'',b'',b'',b'paula cottone',b'uptown',b'751',b'',b'',b'yes',b'',b'',b'ms. juliet rempa',b'',b'no'
744,0.999461,1583,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STOCKTON, JOSEPH",4420 N BEACON ST ,60640,5342450,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Ms. Jill Besenjak,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'4420 n beacon st',b'',b'ms. jill besenjak',b'chicago public schools',b'no',b'',"b'chicago public schools stockton, joseph'",b'60640',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'5342450',b'',b'',b'',b'paula cottone',b'uptown',b'1583',b'',b'',b'yes',b'',b'',b'ms. jill besenjak',b'',b'no'
371,1.0,1584,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STOWE, HARRIET BEECHER",3444 W WABANSIA ,60647,5344175,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Dr. Charles L.  Kyle,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'3444 w. wabansia',b'',b'dr. charles l. kyle',b'chicago public schools',b'no',b'head start',"b'chicago public schools stowe, harriet beecher'",b'60647',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5344175',b'',b'',b'',b'paula cottone',b'humboldt park',b'705',b'',b'',b'yes',b'',b'',b'dr. charles l. kyle',b'',b'no'
426,1.0,1585,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS TANNER, HENRY O.",7350 S EVANS ,60619,5353870,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Mrs. Mona T. Miller,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'7350 s. evans',b'',b'mrs. mona t. miller',b'chicago public schools',b'no',b'head start',"b'chicago public schools tanner, henry o.'",b'60619',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5353870',b'',b'',b'',b'paula cottone',b'greater grand crossing',b'841',b'',b'',b'yes',b'',b'',b'kenndell smith',b'',b'no'
376,1.0,1586,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS THOMAS CENTER, VELMA",3625 S HOYNE ,60609,5354088,,,,,,,CHICAGO PUBLIC SCHOOLS,MCKINLEY PARK,,,,,Elizabeth Najera,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'3625 s hoyne',b'',b'elizabeth najera',b'chicago public schools',b'no',b'',"b'chicago public schools thomas center, velma'",b'60609',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'5354088',b'',b'',b'',b'paula cottone',b'mckinley park',b'1586',b'',b'',b'yes',b'',b'',b'elizabeth najera',b'',b'no'
641,0.996011773745,1587,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS THORP, JAMES N.",8914 S BUFFALO AVE ,60617,5356250,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH CHICAGO,,,,,Tony Fisher,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'south chicago',b'8914 s. buffalo',b'',b'tony fisher',b'chicago public schools',b'no',b'prekindergarten for all',"b'thorp, j.n.'",b'60617',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5356250',b'',b'',b'',b'paula cottone',b'south chicago',b'2081',b'',b'',b'yes',b'',b'',b'tony fisher',b'',b'no'
383,1.0,1588,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WARD, LAURA S.",410 N MONTICELLO ,60624,5346440,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Ms. Relanda  Hobbs,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'humboldt park',b'410 n. monticello',b'',b'ms. relanda hobbs',b'chicago public schools',b'no',b'head start',"b'ward, laura'",b'60624',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5346440',b'',b'',b'',b'paula cottone',b'humboldt park',b'2082',b'',b'',b'yes',b'',b'',b'ms. relanda hobbs',b'',b'no'
339,1.0,1589,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WHITTIER, JOHN GREENLEAF",1900 W 23RD ST ,60608,5354590,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Ms. Zoila  Garcia,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'lower west side',b'1900 w. 23rd st.',b'',b'ms. zoila garcia',b'chicago public schools',b'no',b'head start',b'whittier',b'60608',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5354590',b'',b'',b'',b'paula cottone',b'lower west side',b'2083',b'',b'',b'yes',b'',b'',b'ms. zoila garcia',b'',b'no'
356,1.0,1590,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WILLIAMS, DANIEL H.",2710 S DEARBORN ,60616,5349226,,,,,,,CHICAGO PUBLIC SCHOOLS,DOUGLAS,,,,,Ms. Lashonn Graham,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'douglas',b'2710 s.dearborn',b'',b'ms. lashonn graham',b'chicago public schools',b'no',b'head start',b'williams',b'60616',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5349226',b'',b'',b'',b'paula cottone',b'douglas',b'2084',b'',b'',b'yes',b'',b'',b'ms. lashonn graham',b'',b'no'
419,1.0,1591,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS WOODLAWN COMMUNITY SCHOOL,6657 S KIMBARK AVE ,60637,5350801,,,,,,,CHICAGO PUBLIC SCHOOLS,WOODLAWN,,,,,Frank  Embil,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'6657 s kimbark ave',b'',b'frank embil',b'chicago public schools',b'no',b'head start',b'chicago public schools woodlawn community school',b'60637',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5350801',b'',b'',b'',b'paula cottone',b'woodlawn',b'819',b'',b'',b'yes',b'',b'',b'frank embil',b'',b'no'
745,1.0,1592,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WOODSON SOUTH, CARTER G.",4414 S EVANS ,60653,5351280,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Ms. Renee A. Thomas,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'',b'4414 s evans',b'',b'ms. renee a. thomas',b'chicago public schools',b'no',b'',"b'chicago public schools woodson south, carter g.'",b'60653',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'5351280',b'',b'',b'',b'paula cottone',b'grand boulevard',b'1592',b'',b'',b'yes',b'',b'',b'tamara littlejohn',b'',b'no'
336,1.0,1593,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS YATES, RICHARD",1839 N RICHMOND ,60647,5344550,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Mr. Harry  Randell,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'logan square',b'1839 n. richmond',b'',b'mr. harry randell',b'chicago public schools',b'no',b'head start',b'yates',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344550',b'',b'',b'',b'paula cottone',b'logan square',b'2087',b'',b'',b'yes',b'',b'',b'mr. harry randell',b'',b'no'
323,1.0,1594,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS YOUNG, ELLA FLAGG",1434 N PARKSIDE ,60651,5346200,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Crystal Bell,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'austin',b'1434 n. parkside',b'',b'ms. crystal bell',b'chicago public schools',b'no',b'head start',b'young',b'60651',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5346200',b'',b'',b'',b'paula cottone',b'austin',b'2088',b'',b'',b'yes',b'',b'',b'ms. crystal bell',b'',b'no'
358,1.0,1595,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS ZAPATA ACADEMY,2728 S KOSTNER AVE ,60623,5341390,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Ms. Ruth F.  Garcia,Yes,No,No,,,,,,,,,,,b'www.cps.edu',b'south lawndale',b'2728 s. kostner ave.',b'',b'ms. ruth f. garcia',b'chicago public schools',b'no',b'head start',b'zapata',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5341390',b'',b'',b'',b'paula cottone',b'south lawndale',b'2865',b'',b'',b'yes',b'',b'',b'ms. ruth f. garcia',b'',b'no'
1163,,1596,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY FCCH-EVELYN CROSS,724 W 116TH PL ,60628,4374020,,,,,,,CHICAGO STATE UNIVERSITY,WEST PULLMAN,,,,,Evelyn Lang,No,Yes,No,"5992IP(EHS Collaboration Enhanced Home IP), 5992IT(EHS Enhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,,1597,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY FCCH-LATASHIE  TAIWO,8609 S INGLESIDE ,60619,4880716,,,,,,,CHICAGO STATE UNIVERSITY,CHATHAM,,,,,Evelyn Lang,No,Yes,No,"5971IP(EHS Collaboration Enhanced Home IP), 5973IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1.0,1598,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY GRANT CREATIVE LEARNING CENTER,4025 S DREXEL BLVD ,60653,2858440,,,,,,,CHICAGO STATE UNIVERSITY,OAKLAND,,,,,Mary Billingsey,Yes,No,Yes,"4383SA(School Age (SA)), 4383PS(Child Care PS Center), 4370P",,,,,,,,,,b'www.gamechicago.org',b'',b'4025 s drexel blvd',b'',b'mary billingsey',b'chicago state university',b'yes',b'',b'chicago state university grant creative learning center',b'60653',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',"b'4383sa(school age (sa)), 4383ps(child care ps center), 4370p'",b'',b'',b'2858440',b'',b'',b'',b'grace ratliff',b'oakland',b'1598',b'',b'',b'yes',b'',b'',b'grace ratliff',b'',b'no'
746,1.0,1599,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY RAISE UP A CHILD,124 E 113 ST ,60628,7851172,,,,,,,CHICAGO STATE UNIVERSITY,ROSELAND,,,,,,Yes,Yes,Yes,"4138PS(Child Care PS Center), 4134PS(HS Collaboration with C",,,,,,,,,,b'www.gamechicago.org',b'',b'124 e 113 st',b'',b'',b'chicago state university',b'yes',b'',b'chicago state university raise up a child',b'60628',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',"b'4138ps(child care ps center), 4134ps(hs collaboration with c'",b'',b'',b'7851172',b'',b'',b'',b'grace ratliff',b'roseland',b'1599',b'',b'',b'yes',b'',b'',b'sherrie smith',b'',b'yes'
747,1.0,1600,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY SHINING STAR EARLY LEARNING ACADEMY - II,854 E 79TH ST ,60619,4191994,,,,,,,CHICAGO STATE UNIVERSITY,GREATER GRAND CROSSING,,,,,Shnida Wray,Yes,No,No,4142PS(HS Collaboration with Childcare),,,,,,,,,,b'www.gamechicago.org',b'',b'854 e 79th st',b'',b'shnida wray',b'chicago state university',b'no',b'',b'chicago state university shining star early learning academy - ii',b'60619',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'4142ps(hs collaboration with childcare)',b'',b'',b'4191994',b'',b'',b'',b'grace ratliff',b'greater grand crossing',b'1600',b'',b'',b'yes',b'',b'',b'shanida wray',b'',b'no'
748,1.0,1601,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY SHINING STAR EARLY LEARNING ACADEMY - III,338 E 103RD ST ,60628,4191994,,,,,,,CHICAGO STATE UNIVERSITY,ROSELAND,,,,,Erica Shirley,Yes,No,No,4143PS(HS Collaboration with Childcare),,,,,,,,,,b'www.gamechicago.org',b'',b'338 e 103rd st',b'',b'erica shirley',b'chicago state university',b'no',b'',b'chicago state university shining star early learning academy - iii',b'60628',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'4143ps(hs collaboration with childcare)',b'',b'',b'4191994',b'',b'',b'',b'grace ratliff',b'roseland',b'1601',b'',b'',b'yes',b'',b'',b'erica shirley',b'',b'no'
210,0.999967078368,1602,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY THE LOVE LEARNING CENTER,228 E 61ST ST ,60637,7520243,,,,,,,CHICAGO STATE UNIVERSITY,WASHINGTON PARK,,,,,Burchell Love,Yes,No,No,,,,,,,,,,,b'www.gamechicago.org',b'',b'228 e 61st st',b'',b'burchell love',b'chicago state university',b'no',b'community partnerships',b'chicago state university the love learning center',b'60637',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'7520243',b'',b'',b'',b'grace ratliff',b'washington park',b'2094',b'',b'',b'yes',b'',b'',b'burchell love',b'',b'no'
749,1.0,1603,chapin_dfss_providers_2011_070212.csv,CHICAGO STATE UNIVERSITY TINY TOTS VILLA,8128 S KING DR ,60641,4836251,,,,,,,CHICAGO STATE UNIVERSITY,CHATHAM,,,,,Judith Tyson,Yes,No,Yes,"4292PS(Child Care PS Center), 4205PS(HS Collaboration with C",,,,,,,,,,b'www.gamechicago.org',b'',b'8128 s king dr',b'',b'judith tyson',b'chicago state university',b'yes',b'',b'chicago state university tiny tots villa',b'60641',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',"b'4292ps(child care ps center), 4205ps(hs collaboration with c'",b'',b'',b'4836251',b'',b'',b'',b'grace ratliff',b'chatham',b'1603',b'',b'',b'yes',b'',b'',b'judith tyson',b'',b'no'
238,1.0,1604,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS ABC,3415 W 13TH PL ,60623,7625655,,,,,,,CHICAGO YOUTH CENTERS,NORTH LAWNDALE,,,,,Talina Bowie,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'3415 w 13th pl',b'',b'talina bowie',b'chicago youth centers',b'no',b'community partnerships',b'chicago youth centers abc',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'7625655',b'child care',b'',b'',b'harry wells',b'north lawndale',b'3100',b'',b'',b'yes',b'',b'',b'tamarra white',b'',b'no'
26,1.0,1605,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS CENTRO NUESTRO,3222 W DIVISION ,60651,4893157,,,,,,,CHICAGO YOUTH CENTERS,HUMBOLDT PARK,,,,,Valerie Meritt,Yes,No,No,4301PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'3222 w division',b'',b'valerie meritt',b'chicago youth centers',b'no',b'community partnerships',b'chicago youth centers centro nuestro',b'60651',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'4301ps(hs collaboration with childcare & prek)',"b'8-11 hours, varies by facility'",b'',b'4893157',b'child care',b'',b'',b'harry wells',b'humboldt park',b'102',b'',b'',b'yes',b'',b'',b'beth mrofcza',b'',b'no'
750,1.0,1606,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS CUDDLE CARE ACADEMY,4800 S LAKE PARK AVE ,60615,2851114,,,,,,,CHICAGO YOUTH CENTERS,KENWOOD,,,,,,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'4800 s lake park ave',b'',b'',b'chicago youth centers',b'no',b'',b'chicago youth centers cuddle care academy',b'60615',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'2851114',b'',b'',b'',b'harry wells',b'kenwood',b'1606',b'',b'',b'yes',b'',b'',b'robbin cole',b'',b'no'
172,1.0,1607,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS DOROTHY GAUTREAUX,975 E 132ND ST ,60627,2911000,,,,,,,CHICAGO YOUTH CENTERS,RIVERDALE,,,,,Glenda Williams,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'975 e 132nd st',b'',b'glenda williams',b'chicago youth centers',b'no',b'child care',b'chicago youth centers - dorothy gautreaux / cyc',b'60627',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2911000',b'child care',b'',b'',b'harry wells',b'riverdale',b'196',b'',b'',b'yes',b'',b'',b'glenda williams',b'',b'no'
290,1.0,1608,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS EZZARD CHARLES SCHOOL,7946 S ASHLAND AVE ,60620,4870227,,,,,,,CHICAGO YOUTH CENTERS,AUBURN GRESHAM,,,,,Eldora Davis,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'7946 s ashland ave',b'',b'eldora davis',b'chicago youth centers',b'no',b'',b'chicago youth centers ezzard charles school',b'60620',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'4870227',b'',b'',b'',b'harry wells',b'auburn gresham',b'1608',b'',b'',b'yes',b'',b'',b'eldora davis',b'',b'no'
435,1.0,1609,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS FELLOWSHIP HOUSE,844 W 32ND ST ,60608,3262282,,,,,,,CHICAGO YOUTH CENTERS,BRIDGEPORT,,,,,Levory Wilder,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'844 w 32nd st',b'',b'levory wilder',b'chicago youth centers',b'no',b'head start',b'chicago youth centers fellowship house',b'60608',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'half day/full day',b'',b'3262282',b'',b'',b'',b'harry wells',b'bridgeport',b'1609',b'',b'',b'yes',b'',b'',b'levory wilder',b'',b'no'
1165,,1610,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS JUST LIKE HOME,301 E 79TH ST ,60619,7830955,,,,,,,CHICAGO YOUTH CENTERS,CHATHAM,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,1.0,1611,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS KIDS R US,7453 S VINCENNES ,60621,8465437,,,,,,,CHICAGO YOUTH CENTERS,GREATER GRAND CROSSING,,,,,Tammy Oliver,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'7453 s vincennes',b'',b'tammy oliver',b'chicago youth centers',b'no',b'',b'chicago youth centers kids r us',b'60621',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'8465437',b'',b'',b'',b'harry wells',b'greater grand crossing',b'1611',b'',b'',b'yes',b'',b'',b'tammy oliver',b'',b'no'
752,1.0,1612,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS LOTTS OF LOVE,1139 W 79TH ST ,60620,8744954,,,,,,,CHICAGO YOUTH CENTERS,AUBURN GRESHAM,,,,,Carol Quinn,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'1139 w 79th st',b'',b'carol quinn',b'chicago youth centers',b'no',b'head start',b'chicago youth centers lotts of love',b'60620',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'half day/full day',b'',b'8744954',b'',b'',b'',b'harry wells',b'auburn gresham',b'531',b'',b'',b'yes',b'',b'',b'carol quinn',b'',b'no'
27,1.0,1613,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS MT. MORIAH-TAYLOR,1501 N HARDING ,60651,2785837,,,,,,,CHICAGO YOUTH CENTERS,HUMBOLDT PARK,,,,,Elizabeth Heilbronn,Yes,No,No,7065PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'www.chicagoyouthcenters.org',b'humboldt park',b'1501 n harding',b'',b'elizabeth heilbronn',b'chicago youth centers',b'no',b'community partnerships',b'chicago youth centers - mt. moriah-taylor',b'60651',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'7065ps(hs collaboration with childcare & prek)',"b'8-11 hours, varies by facility'",b'',b'2785837',b'child care',b'',b'',b'harry wells',b'humboldt park',b'35',b'',b'',b'yes',b'',b'',b'elizabeth heilbronn',b'',b'no'
753,1.0,1614,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS PATHWAY,6535 S KEDZIE AVE ,60629,,,,,,,,CHICAGO YOUTH CENTERS,CHICAGO LAWN,,,,,,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'6535 s kedzie ave',b'',b'',b'chicago youth centers',b'no',b'',b'chicago youth centers pathway',b'60629',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'7780017',b'',b'',b'',b'harry wells',b'chicago lawn',b'1614',b'',b'',b'yes',b'',b'',b'tracy baker',b'',b'no'
369,1.0,1615,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS PATHWAYS TO LEARNING CC,3418 W 79TH ST ,60652,7765439,,,,,,,CHICAGO YOUTH CENTERS,ASHBURN,,,,,Carol Quinn,Yes,No,No,,,,,,,,,,,b'',b'',b'3418 w 79th st',b'',b'carol quinn',b'chicago youth centers',b'no',b'head start',b'henry booth house - pathway',b'60652',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'7765439',b'',b'',b'',b'',b'ashburn',b'703',b'',b'',b'yes',b'',b'',b'',b'',b'no'
370,1.0,1616,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS PATHWAYS TO LEARNING CC1,3460 W 79TH ST ,60652,4369244,,,,,,,CHICAGO YOUTH CENTERS,ASHBURN,,,,,Carol Quinn,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'3460 w 79th st',b'',b'carol quinn',b'chicago youth centers',b'no',b'',b'chicago youth centers pathways to learning cc1',b'60652',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'4369244',b'',b'',b'',b'harry wells',b'ashburn',b'2106',b'',b'',b'yes',b'',b'',b'carol quinn',b'',b'no'
756,1.0,1617,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS RACHEL'S 1,3430 W ROOSEVELT RD ,60624,5331837,,,,,,,CHICAGO YOUTH CENTERS,NORTH LAWNDALE,,,,,Carol Quinn,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'3430 w roosevelt rd',b'',b'carol quinn',b'chicago youth centers',b'no',b'',"b""chicago youth centers rachel's 1""",b'60624',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'5331837',b'',b'',b'',b'harry wells',b'north lawndale',b'1617',b'',b'',b'yes',b'',b'',b'carol quinn',b'',b'no'
266,0.999999324481,1618,chapin_dfss_providers_2011_070212.csv,CHICAGO YOUTH CENTERS RACHEL'S 2,5242 W NORTH AVE ,60639,2371444,,,,,,,CHICAGO YOUTH CENTERS,AUSTIN,,,,,Carol Quinn,Yes,No,No,,,,,,,,,,,b'www.chicagoyouthcenters.org',b'',b'5242 w north ave',b'',b'carol quinn',b'chicago youth centers',b'no',b'',"b""chicago youth centers rachel's 2""",b'60639',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'2371444',b'',b'',b'',b'harry wells',b'austin',b'1618',b'',b'',b'yes',b'',b'',b'carol quinn',b'',b'no'
